Timestamp;Symbol No 1;Symbol No 2;Symbol No 3;Symbol No 4
372400;-8044;-8044;16088;-8128
372500;-8128;16256;-8160;-8160
372600;16320;-8268;-8268;16536
372700;-8384;-8384;16768;-8500
372800;-8500;17000;-8516;-8516
372900;17032;-8592;-8592;17184
373000;-8712;-8712;17424;-8748
373100;-8748;17496;-8784;-8784
373200;17568;-8832;-8832;17664
373300;-8868;-8868;17736;-8996
373400;-8996;17992;-9044;-9044
373500;18088;-9120;-9120;18240
373600;-9144;-9144;18288;-9188
373700;-9188;18376;-9272;-9272
373800;18544;-9304;-9304;18608
373900;-9348;-9348;18696;-9360
374000;-9360;18720;-9228;-9228
374100;18456;-9284;-9284;18568
374200;-9312;-9312;18624;-9264
374300;-9264;18528;-9212;-9212
374400;18424;-9316;-9316;18632
374500;-9112;-9112;18224;-9160
374600;-9160;18320;-9084;-9084
374700;18168;-9060;-9060;18120
374800;-9092;-9092;18184;-9000
374900;-9000;18000;-9012;-9012
375000;18024;-9048;-9048;18096
375100;-9072;-9072;18144;-9060
375200;-9060;18120;-9076;-9076
375300;18152;-9084;-9084;18168
375400;-9116;-9116;18232;-9164
375500;-9164;18328;-9252;-9252
375600;18504;-9288;-9288;18576
375700;-9412;-9412;18824;-9424
375800;-9424;18848;-9380;-9380
375900;18760;-9444;-9444;18888
376000;-9488;-9488;18976;-9512
376100;-9512;19024;-9536;-9536
376200;19072;-9608;-9608;19216
376300;-9656;-9656;19312;-9676
376400;-9676;19352;-9744;-9744
376500;19488;-9772;-9772;19544
376600;-9724;-9724;19448;-9864
376700;-9864;19728;-9880;-9880
376800;19760;-9936;-9936;19872
376900;-9872;-9872;19744;-9928
377000;-9928;19856;-10008;-10008
377100;20016;-9976;-9976;19952
377200;-9992;-9992;19984;-10020
377300;-10020;20040;-14900;-14900
377400;29800;-13348;-13348;26696
377500;-13648;-13648;27296;-13880
377600;-13880;27760;-13944;-13944
377700;27888;-13968;-13968;27936
377800;-13968;-13968;27936;-14028
377900;-14028;28056;-14036;-14036
378000;28072;-14020;-14020;28040
378100;-13960;-13960;27920;-13968
378200;-13968;27936;-13948;-13948
378300;27896;-13972;-13972;27944
378400;-13900;-13900;27800;-13956
378500;-13956;27912;-13904;-13904
378600;27808;-13864;-13864;27728
378700;-13896;-13896;27792;-13840
378800;-13840;27680;-13772;-13772
378900;27544;-13756;-13756;27512
379000;-13788;-13788;27576;-13776
379100;-13776;27552;-13796;-13796
379200;27592;-13720;-13720;27440
379300;-13704;-13704;27408;-13652
379400;-13652;27304;-13472;-13472
379500;26944;-13572;-13572;27144
379600;-13608;-13608;27216;-13524
379700;-13524;27048;-13480;-13480
379800;26960;-13460;-13460;26920
379900;-13460;-13460;26920;-13448
380000;-13448;26896;-13332;-13332
380100;26664;-13292;-13292;26584
380200;-13352;-13352;26704;-13196
380300;-13196;26392;-13248;-13248
380400;26496;-13240;-13240;26480
380500;-13236;-13236;26472;-13132
380600;-13132;26264;-13108;-13108
380700;26216;-13072;-13072;26144
380800;-12976;-12976;25952;-12972
380900;-12972;25944;-12996;-12996
381000;25992;-12892;-12892;25784
381100;-12892;-12892;25784;-12864
381200;-12864;25728;-12788;-12788
381300;25576;-12792;-12792;25584
381400;-12816;-12816;25632;-12712
381500;-12712;25424;-12676;-12676
381600;25352;-12668;-12668;25336
381700;-12624;-12624;25248;-12532
381800;-12532;25064;-12520;-12520
381900;25040;-12488;-12488;24976
382000;-12500;-12500;25000;-12420
382100;-12420;24840;-12348;-12348
382200;24696;-12340;-12340;24680
382300;-12276;-12276;24552;-12272
382400;-12272;24544;-12204;-12204
382500;24408;-12184;-12184;24368
382600;-12144;-12144;24288;-12144
382700;-12144;24288;-12068;-12068
382800;24136;-12104;-12104;24208
382900;-12120;-12120;24240;-12008
383000;-12008;24016;-12000;-12000
383100;24000;-12072;-12072;24144
383200;-12016;-12016;24032;-12020
383300;-12020;24040;-12028;-12028
383400;24056;-12068;-12068;24136
383500;-11996;-11996;23992;-12000
383600;-12000;24000;-11976;-11976
383700;23952;-11976;-11976;23952
383800;-12008;-12008;24016;-12012
383900;-12012;24024;-12080;-12080
384000;24160;-11996;-11996;23992
384100;-11992;-11992;23984;-12048
384200;-12048;24096;-11948;-11948
384300;23896;-11984;-11984;23968
384400;-12036;-12036;24072;-12072
384500;-12072;24144;-12004;-12004
384600;24008;-11992;-11992;23984
384700;-12012;-12012;24024;-11948
384800;-11948;23896;-11964;-11964
384900;23928;-12048;-12048;24096
385000;-12056;-12056;24112;-12088
385100;-12088;24176;-12020;-12020
385200;24040;-12024;-12024;24048
385300;-12064;-12064;24128;-11996
385400;-11996;23992;-12036;-12036
385500;24072;-12060;-12060;24120
385600;-12056;-12056;24112;-11996
385700;-11996;23992;-12008;-12008
385800;24016;-11996;-11996;23992
385900;-12004;-12004;24008;-11980
386000;-11980;23960;-11960;-11960
386100;23920;-11984;-11984;23968
386200;-11972;-11972;23944;-11896
386300;-11896;23792;-11912;-11912
386400;23824;-11908;-11908;23816
386500;-11928;-11928;23856;-11884
386600;-11884;23768;-11872;-11872
386700;23744;-11824;-11824;23648
386800;-11852;-11852;23704;-11824
386900;-11824;23648;-11836;-11836
387000;23672;-11840;-11840;23680
387100;-11880;-11880;23760;-11740
387200;-11740;23480;-11756;-11756
387300;23512;-11796;-11796;23592
387400;-11832;-11832;23664;-11720
387500;-11720;23440;-11680;-11680
387600;23360;-11720;-11720;23440
387700;-11668;-11668;23336;-11680
387800;-11680;23360;-11584;-11584
387900;23168;-11640;-11640;23280
388000;-11632;-11632;23264;-11608
388100;-11608;23216;-11600;-11600
388200;23200;-11508;-11508;23016
388300;-11476;-11476;22952;-11436
388400;-11436;22872;-11480;-11480
388500;22960;-11412;-11412;22824
388600;-11308;-11308;22616;-11304
388700;-11304;22608;-11296;-11296
388800;22592;-11172;-11172;22344
388900;-11128;-11128;22256;-11156
389000;-11156;22312;-11120;-11120
389100;22240;-11128;-11128;22256
389200;-11060;-11060;22120;-11308
389300;-11308;22616;-10928;-10928
389400;21856;-10944;-10944;21888
389500;-10876;-10876;21752;-10888
389600;-10888;21776;-10884;-10884
389700;21768;-10760;-10760;21520
389800;-10720;-10720;21440;-10680
389900;-10680;21360;-10696;-10696
390000;21392;-10568;-10568;21136
390100;-10464;-10464;20928;-10484
390200;-10484;20968;-10452;-10452
390300;20904;-10388;-10388;20776
390400;-10352;-10352;20704;-10248
390500;-10248;20496;-10240;-10240
390600;20480;-10176;-10176;20352
390700;-10020;-10020;20040;7740
390800;7740;-15480;6856;6856
390900;-13712;6260;6260;-12520
391000;5968;5968;-11936;5936
391100;5936;-11872;5924;5924
391200;-11848;5932;5932;-11864
391300;6028;6028;-12056;6000
391400;6000;-12000;6092;6092
391500;-12184;6060;6060;-12120
391600;6144;6144;-12288;5584
391700;5584;-11168;6240;6240
391800;-12480;6312;6312;-12624
391900;6368;6368;-12736;6436
392000;6436;-12872;7036;7036
392100;-14072;6516;6516;-13032
392200;6568;6568;-13136;6692
392300;6692;-13384;6276;6276
392400;-12552;6728;6728;-13456
392500;6868;6868;-13736;6812
392600;6812;-13624;7020;7020
392700;-14040;6924;6924;-13848
392800;6996;6996;-13992;6932
392900;6932;-13864;7136;7136
393000;-14272;7128;7128;-14256
393100;7196;7196;-14392;7332
393200;7332;-14664;7376;7376
393300;-14752;7496;7496;-14992
393400;7576;7576;-15152;7716
393500;7716;-15432;7632;7632
393600;-15264;7708;7708;-15416
393700;7784;7784;-15568;7788
393800;7788;-15576;7908;7908
393900;-15816;7964;7964;-15928
394000;8128;8128;-16256;8152
394100;8152;-16304;8232;8232
394200;-16464;8348;8348;-16696
394300;8448;8448;-16896;8420
394400;8420;-16840;8480;8480
394500;-16960;8548;8548;-17096
394600;8656;8656;-17312;8716
394700;8716;-17432;8720;8720
394800;-17440;8788;8788;-17576
394900;8768;8768;-17536;8800
395000;8800;-17600;8808;8808
395100;-17616;8900;8900;-17800
395200;9176;9176;-18352;8908
395300;8908;-17816;8864;8864
395400;-17728;8896;8896;-17792
395500;8872;8872;-17744;8872
395600;8872;-17744;9352;9352
395700;-18704;8904;8904;-17808
395800;8932;8932;-17864;8848
395900;8848;-17696;8860;8860
396000;-17720;8884;8884;-17768
396100;8880;8880;-17760;8916
396200;8916;-17832;8876;8876
396300;-17752;8992;8992;-17984
396400;8912;8912;-17824;8948
396500;8948;-17896;8968;8968
396600;-17936;8900;8900;-17800
396700;8936;8936;-17872;8856
396800;8856;-17712;8904;8904
396900;-17808;8892;8892;-17784
397000;8872;8872;-17744;8864
397100;8864;-17728;8904;8904
397200;-17808;8908;8908;-17816
397300;8880;8880;-17760;8988
397400;8988;-17976;8924;8924
397500;-17848;8892;8892;-17784
397600;8860;8860;-17720;8944
397700;8944;-17888;8964;8964
397800;-17928;8828;8828;-17656
397900;8924;8924;-17848;8948
398000;8948;-17896;9012;9012
398100;-18024;8900;8900;-17800
398200;8984;8984;-17968;8976
398300;8976;-17952;8896;8896
398400;-17792;9080;9080;-18160
398500;8896;8896;-17792;8976
398600;8976;-17952;9028;9028
398700;-18056;8972;8972;-17944
398800;9016;9016;-18032;9052
398900;9052;-18104;9128;9128
399000;-18256;9116;9116;-18232
399100;9132;9132;-18264;9192
399200;9192;-18384;9172;9172
399300;-18344;9236;9236;-18472
399400;9312;9312;-18624;9428
399500;9428;-18856;9380;9380
399600;-18760;9452;9452;-18904
399700;9508;9508;-19016;9580
399800;9580;-19160;9620;9620
399900;-19240;9684;9684;-19368
400000;9748;9748;-19496;9720
400100;9720;-19440;9824;9824
400200;-19648;9888;9888;-19776
400300;9824;9824;-19648;10008
400400;10008;-20016;9956;9956
400500;-19912;10008;10008;-20016
400600;10092;10092;-20184;10160
400700;10160;-20320;10104;10104
400800;-20208;10208;10208;-20416
400900;10220;10220;-20440;10348
401000;10348;-20696;10376;10376
401100;-20752;10436;10436;-20872
401200;10412;10412;-20824;10388
401300;10388;-20776;10144;10144
401400;-20288;10728;10728;-21456
401500;10660;10660;-21320;10700
401600;10700;-21400;10640;10640
401700;-21280;10876;10876;-21752
401800;10744;10744;-21488;10812
401900;10812;-21624;10876;10876
402000;-21752;10424;10424;-20848
402100;10932;10932;-21864;11012
402200;11012;-22024;11096;11096
402300;-22192;11028;11028;-22056
402400;11072;11072;-22144;11272
402500;11272;-22544;11252;11252
402600;-22504;11300;11300;-22600
402700;11348;11348;-22696;11332
402800;11332;-22664;11484;11484
402900;-22968;11520;11520;-23040
403000;11536;11536;-23072;11640
403100;11640;-23280;11608;11608
403200;-23216;11772;11772;-23544
403300;11752;11752;-23504;11940
403400;11940;-23880;11844;11844
403500;-23688;11892;11892;-23784
403600;11956;11956;-23912;11932
403700;11932;-23864;12140;12140
403800;-24280;12068;12068;-24136
403900;12216;12216;-24432;12236
404000;12236;-24472;12200;12200
404100;-24400;12408;12408;-24816
404200;7384;7384;-14768;2868
404300;2868;-5736;2900;2900
404400;-5800;2916;2916;-5832
404500;2856;2856;-5712;2920
404600;2920;-5840;2904;2904
404700;-5808;2976;2976;-5952
404800;2928;2928;-5856;2956
404900;2956;-5912;2908;2908
405000;-5816;3044;3044;-6088
405100;2940;2940;-5880;2952
405200;2952;-5904;2960;2960
405300;-5920;2980;2980;-5960
405400;2988;2988;-5976;2908
405500;2908;-5816;2936;2936
405600;-5872;2936;2936;-5872
405700;2960;2960;-5920;3048
405800;3048;-6096;2924;2924
405900;-5848;2944;2944;-5888
406000;2908;2908;-5816;2904
406100;2904;-5808;2816;2816
406200;-5632;2828;2828;-5656
406300;2840;2840;-5680;2804
406400;2804;-5608;2772;2772
406500;-5544;2684;2684;-5368
406600;2760;2760;-5520;2724
406700;2724;-5448;2668;2668
406800;-5336;2668;2668;-5336
406900;2680;2680;-5360;2696
407000;2696;-5392;2728;2728
407100;-5456;2604;2604;-5208
407200;2616;2616;-5232;2580
407300;2580;-5160;2668;2668
407400;-5336;2536;2536;-5072
407500;2568;2568;-5136;2608
407600;2608;-5216;2680;2680
407700;-5360;2640;2640;-5280
407800;2716;2716;-5432;2868
407900;2868;-5736;2796;2796
408000;-5592;2872;2872;-5744
408100;2916;2916;-5832;2908
408200;2908;-5816;2960;2960
408300;-5920;3056;3056;-6112
408400;3056;3056;-6112;3072
408500;3072;-6144;3224;3224
408600;-6448;3200;3200;-6400
408700;3224;3224;-6448;3180
408800;3180;-6360;3236;3236
408900;-6472;3248;3248;-6496
409000;3320;3320;-6640;3284
409100;3284;-6568;3304;3304
409200;-6608;3272;3272;-6544
409300;3240;3240;-6480;3672
409400;3672;-7344;3244;3244
409500;-6488;3244;3244;-6488
409600;3336;3336;-6672;3280
409700;3280;-6560;3312;3312
409800;-6624;3340;3340;-6680
409900;3380;3380;-6760;3424
410000;3424;-6848;3516;3516
410100;-7032;3528;3528;-7056
410200;3564;3564;-7128;3620
410300;3620;-7240;3720;3720
410400;-7440;3736;3736;-7472
410500;3780;3780;-7560;3792
410600;3792;-7584;3844;3844
410700;-7688;3972;3972;-7944
410800;3928;3928;-7856;3992
410900;3992;-7984;4048;4048
411000;-8096;4160;4160;-8320
411100;4104;4104;-8208;4160
411200;4160;-8320;4208;4208
411300;-8416;4252;4252;-8504
411400;4240;4240;-8480;4304
411500;4304;-8608;4356;4356
411600;-8712;4360;4360;-8720
411700;4368;4368;-8736;4368
411800;4368;-8736;4408;4408
411900;-8816;4472;4472;-8944
412000;4436;4436;-8872;4524
412100;4524;-9048;4584;4584
412200;-9168;4588;4588;-9176
412300;4632;4632;-9264;4676
412400;4676;-9352;4580;4580
412500;-9160;4708;4708;-9416
412600;4736;4736;-9472;4780
412700;4780;-9560;4816;4816
412800;-9632;4888;4888;-9776
412900;4976;4976;-9952;5016
413000;5016;-10032;5136;5136
413100;-10272;5128;5128;-10256
413200;5176;5176;-10352;5232
413300;5232;-10464;5260;5260
413400;-10520;5328;5328;-10656
413500;5432;5432;-10864;5468
413600;5468;-10936;5484;5484
413700;-10968;5588;5588;-11176
413800;5596;5596;-11192;5672
413900;5672;-11344;5692;5692
414000;-11384;5700;5700;-11400
414100;5780;5780;-11560;5768
414200;5768;-11536;5780;5780
414300;-11560;5792;5792;-11584
414400;5844;5844;-11688;5832
414500;5832;-11664;5856;5856
414600;-11712;5856;5856;-11712
414700;5940;5940;-11880;5908
414800;5908;-11816;5936;5936
414900;-11872;5976;5976;-11952
415000;5968;5968;-11936;6048
415100;6048;-12096;6028;6028
415200;-12056;6096;6096;-12192
415300;6116;6116;-12232;6176
415400;6176;-12352;6244;6244
415500;-12488;6304;6304;-12608
415600;6316;6316;-12632;6336
415700;6336;-12672;6484;6484
415800;-12968;6536;6536;-13072
415900;6512;6512;-13024;6540
416000;6540;-13080;6588;6588
416100;-13176;6636;6636;-13272
416200;6688;6688;-13376;6732
416300;6732;-13464;6820;6820
416400;-13640;6868;6868;-13736
416500;6860;6860;-13720;6964
416600;6964;-13928;7004;7004
416700;-14008;7080;7080;-14160
416800;7120;7120;-14240;7128
416900;7128;-14256;7208;7208
417000;-14416;7204;7204;-14408
417100;7248;7248;-14496;7320
417200;7320;-14640;7352;7352
417300;-14704;7380;7380;-14760
417400;7480;7480;-14960;7460
417500;7460;-14920;7512;7512
417600;-15024;7264;7264;-14528
417700;7324;7324;-14648;7400
417800;7400;-14800;7708;7708
417900;-15416;7444;7444;-14888
418000;7448;7448;-14896;7496
418100;7496;-14992;7496;7496
418200;-14992;7440;7440;-14880
418300;7476;7476;-14952;7408
418400;7408;-14816;7384;7384
418500;-14768;7448;7448;-14896
418600;7364;7364;-14728;7352
418700;7352;-14704;7316;7316
418800;-14632;7264;7264;-14528
418900;7216;7216;-14432;7184
419000;7184;-14368;7152;7152
419100;-14304;7116;7116;-14232
419200;7100;7100;-14200;7096
419300;7096;-14192;7080;7080
419400;-14160;7040;7040;-14080
419500;7008;7008;-14016;6980
419600;6980;-13960;6968;6968
419700;-13936;6904;6904;-13808
419800;6956;6956;-13912;6820
419900;6820;-13640;6836;6836
420000;-13672;6768;6768;-13536
420100;6776;6776;-13552;6692
420200;6692;-13384;6728;6728
420300;-13456;6640;6640;-13280
420400;6604;6604;-13208;6556
420500;6556;-13112;6520;6520
420600;-13040;6476;6476;-12952
420700;6584;6584;-13168;6424
420800;6424;-12848;6348;6348
420900;-12696;6332;6332;-12664
421000;6336;6336;-12672;6264
421100;6264;-12528;6244;6244
421200;-12488;6188;6188;-12376
421300;6208;6208;-12416;6092
421400;6092;-12184;6136;6136
421500;-12272;6096;6096;-12192
421600;5948;5948;-11896;6040
421700;6040;-12080;5976;5976
421800;-11952;6036;6036;-12072
421900;5836;5836;-11672;5852
422000;5852;-11704;5732;5732
422100;-11464;5708;5708;-11416
422200;5736;5736;-11472;5680
422300;5680;-11360;5604;5604
422400;-11208;5624;5624;-11248
422500;5548;5548;-11096;5492
422600;5492;-10984;5460;5460
422700;-10920;5392;5392;-10784
422800;5424;5424;-10848;5272
422900;5272;-10544;5256;5256
423000;-10512;5192;5192;-10384
423100;5176;5176;-10352;5168
423200;5168;-10336;5128;5128
423300;-10256;5064;5064;-10128
423400;5036;5036;-10072;4956
423500;4956;-9912;4960;4960
423600;-9920;4916;4916;-9832
423700;4876;4876;-9752;4880
423800;4880;-9760;4792;4792
423900;-9584;4788;4788;-9576
424000;4748;4748;-9496;4732
424100;4732;-9464;4724;4724
424200;-9448;4832;4832;-9664
424300;4744;4744;-9488;4760
424400;4760;-9520;5200;5200
424500;-10400;4708;4708;-9416
424600;4740;4740;-9480;5280
424700;5280;-10560;4708;4708
424800;-9416;4716;4716;-9432
424900;4608;4608;-9216;4672
425000;4672;-9344;4676;4676
425100;-9352;4760;4760;-9520
425200;4636;4636;-9272;4696
425300;4696;-9392;4636;4636
425400;-9272;5328;5328;-10656
425500;4624;4624;-9248;4576
425600;4576;-9152;4580;4580
425700;-9160;4652;4652;-9304
425800;4560;4560;-9120;4548
425900;4548;-9096;4544;4544
426000;-9088;4536;4536;-9072
426100;4488;4488;-8976;4484
426200;4484;-8968;4364;4364
426300;-8728;4400;4400;-8800
426400;4364;4364;-8728;4352
426500;4352;-8704;4652;4652
426600;-9304;4376;4376;-8752
426700;4336;4336;-8672;4336
426800;4336;-8672;4372;4372
426900;-8744;4300;4300;-8600
427000;4304;4304;-8608;4260
427100;4260;-8520;4320;4320
427200;-8640;4208;4208;-8416
427300;4232;4232;-8464;4168
427400;4168;-8336;4164;4164
427500;-8328;4144;4144;-8288
427600;4148;4148;-8296;4128
427700;4128;-8256;4124;4124
427800;-8248;4048;4048;-8096
427900;4064;4064;-8128;4032
428000;4032;-8064;4028;4028
428100;-8056;3948;3948;-7896
428200;4580;4580;-9160;3940
428300;3940;-7880;3884;3884
428400;-7768;3876;3876;-7752
428500;3872;3872;-7744;3836
428600;3836;-7672;3836;3836
428700;-7672;3776;3776;-7552
428800;4100;4100;-8200;3744
428900;3744;-7488;3740;3740
429000;-7480;3700;3700;-7400
429100;3720;3720;-7440;3704
429200;3704;-7408;3604;3604
429300;-7208;3544;3544;-7088
429400;3532;3532;-7064;3472
429500;3472;-6944;3420;3420
429600;-6840;3436;3436;-6872
429700;3328;3328;-6656;3288
429800;3288;-6576;3248;3248
429900;-6496;3224;3224;-6448
430000;3272;3272;-6544;3092
430100;3092;-6184;3112;3112
430200;-6224;3064;3064;-6128
430300;3032;3032;-6064;3004
430400;3004;-6008;2952;2952
430500;-5904;2856;2856;-5712
430600;2824;2824;-5648;2752
430700;2752;-5504;2720;2720
430800;-5440;2672;2672;-5344
430900;16196;16196;-32392;17972
431000;17972;29592;18044;18044
431100;29448;18648;18648;28240
431200;18636;18636;28264;18612
431300;18612;28312;18428;18428
431400;28680;18620;18620;28296
431500;18472;18472;28592;18468
431600;18468;28600;18384;18384
431700;28768;18280;18280;28976
431800;18300;18300;28936;18168
431900;18168;29200;18232;18232
432000;29072;18228;18228;29080
432100;18188;18188;29160;18068
432200;18068;29400;18088;18088
432300;29360;18040;18040;29456
432400;17960;17960;29616;17504
432500;17504;30528;17864;17864
432600;29808;17860;17860;29816
432700;17800;17800;29936;17752
432800;17752;30032;17808;17808
432900;29920;17660;17660;30216
433000;17628;17628;30280;17552
433100;17552;30432;17536;17536
433200;30464;17632;17632;30272
433300;17492;17492;30552;17508
433400;17508;30520;17492;17492
433500;30552;16776;16776;31984
433600;17348;17348;30840;17308
433700;17308;30920;17292;17292
433800;30952;16824;16824;31888
433900;17196;17196;31144;17168
434000;17168;31200;17108;17108
434100;31320;17192;17192;31152
434200;17032;17032;31472;17024
434300;17024;31488;16944;16944
434400;31648;16996;16996;31544
434500;16844;16844;31848;16860
434600;16860;31816;16916;16916
434700;31704;17276;17276;30984
434800;16896;16896;31744;16988
434900;16988;31560;17000;17000
435000;31536;16964;16964;31608
435100;16968;16968;31600;16992
435200;16992;31552;16952;16952
435300;31632;16964;16964;31608
435400;16992;16992;31552;17124
435500;17124;31288;17076;17076
